t,n,p,q,r
6.109808934285044,0.38332188442395454,0.3744585943587178,0.6906280148875675,0.5756137959335358
6.132864817055931,0.38006661785455337,0.37775169649677864,0.6891365975679724,0.5731260870933117
6.155920699826818,0.376816787366288,0.3810474400142782,0.6876323362394005,0.5706285662885763
6.178976582597705,0.37357280955479155,0.3843451634447647,0.6861152710693851,0.5681214318043938
6.202032465368592,0.3703351002841325,0.3876441940215869,0.6845854442718605,0.5656048847218731
6.2250883481394785,0.36710407450492594,0.39094384782545955,0.6830429001164818,0.5630791288717474
6.248144230910365,0.3638801460715472,0.3942434299429985,0.6814876849372192,0.5605443707862082
6.271200113681252,0.3606637275585905,0.3975422346363169,0.6799198471402119,0.5580008196490092
6.294255996452139,0.3574552300767205,0.40083954552376594,0.6783394372108715,0.5554486872438491
6.317311879223027,0.35425506308806687,0.40413463577188946,0.6767465077202199,0.5528881879010547
6.340367761993914,0.3510636342213188,0.4074267682986521,0.6751411133304521,0.5503195384425745
6.363423644764801,0.3478813490866744,0.41071519598798845,0.6735233107997102,0.5477429581253066
6.386479527535688,0.3447086110908096,0.4139991619157068,0.6718931589860594,0.5451586685827784
6.4095354103065745,0.3415458212520302,0.41727789958677,0.6702507188506539,0.5425668937652038
6.432591293077461,0.3383933780157747,0.42055063318396163,0.6685960534600837,0.5399678598779378
6.455647175848348,0.3352516770706388,0.4238165778279335,0.6669292279878901,0.5373617953183587
6.478703058619235,0.33212111116509513,0.4270749398486155,0.6652503097152435,0.5347489306112033
6.501758941390122,0.3290020699250834,0.43032491706795467,0.6635593680307729,0.5321294983423867
6.524814824161009,0.3258949396726495,0.4335656990939385,0.6618564744295381,0.5295037330913361
6.547870706931896,0.322800103245813,0.4367964676258386,0.6601417025111395,0.526871871361876
6.570926589702783,0.31971793981984487,0.44001639677060056,0.6584151279769539,0.5242341515116958
6.59398247247367,0.3166488247301377,0.4432246533702876,0.6566768286264948,0.5215908136804415
6.617038355244557,0.3135931292968549,0.44642039734047073,0.654926884352886,0.5189420997164675
6.640094238015444,0.3105512206515397,0.4496027820194461,0.6531653771374467,0.5162882531022914
6.663150120786331,0.3075234615658739,0.4527709545281385,0.6513923910433806,0.5136295188787947
6.686206003557218,0.30451021028277053,0.4559240561405402,0.6496080122085669,0.5109661435682137
6.709261886328105,0.3015118203499849,0.4590612226645149,0.647812328837447,0.5082983750959671
6.732317769098992,0.29852864045643196,0.46218158483278204,0.6460054311920067,0.5056264627113702
6.755373651869879,0.29556101427139275,0.4652842687038807,0.6441874115818488,0.5029506569072836
6.7784295346407655,0.2926092802867952,0.4683683960728959,0.6423583643533568,0.5002712093387499
6.801485417411652,0.28967377166275,0.4714330848917143,0.6405183858779466,0.49758837274067264
6.824541300182539,0.2867548160765232,0.4744774496985613,0.6386675745394079,0.49490240084458975
6.847597182953427,0.2838527355751238,0.4775006020565538,0.6368060307203341,0.49221354829460184
6.870653065724314,0.28096784643168204,0.4805016510009885,0.6349338567876438,0.48952207056251196
6.893708948495201,0.2781004590057908,0.4834797034950709,0.6330511570771927,0.4868282238622356
6.916764831266088,0.2752508776079814,0.4864338648937716,0.6311580378774825,0.4841322650635451
6.9398207140369745,0.27241940036849954,0.48936323941548376,0.6292546074124675,0.48143445160520837
6.962876596807861,0.26960631911054267,0.4922669306211412,0.6273409758234639,0.47873504140758755
6.985932479578748,0.26681191922811814,0.4951440419004377,0.625417255150167,0.47603429278476206
7.008988362349635,0.26403647956867515,0.497993676964779,0.6234835593107818,0.4733324643562428
7.032044245120522,0.2612802723206579,0.5008149403465798,0.6215400040812737,0.47062981495834433
7.055100127891409,0.2585435629061243,0.5036069379045083,0.619586707073747,0.4679266035552845
7.078156010662296,0.2558266098785656,0.5063687773342637,0.6176237877139574,0.46522308915007976
7.101211893433183,0.25312966482606003,0.5090995686844616,0.6156513672179719,0.4625195306953073
7.1242677762040705,0.25045297227988295,0.5117984248771901,0.6136695685679795,0.45981618700380417
7.147323658974957,0.24779676962869318,0.5144644622327811,0.6116785164872693,0.45711331665937577
7.170379541745844,0.24516128703840512,0.5170968009983415,0.6096783374143829,0.4544111779275846
7.193435424516731,0.2425467473778509,0.5196945658795644,0.6076691594764556,0.45171002866669363
7.216491307287618,0.23995336615032814,0.5222568865753389,0.6056511124617583,0.4490101262388354
7.239547190058505,0.23738135143112143,0.5247828983146644,0.6036243277914543,0.4463117274214815
7.262603072829392,0.23483090381107719,0.5272717423953659,0.6015889384905844,0.4436150883192847
7.285658955600279,0.23230221634630346,0.5297225667240971,0.5995450791582965,0.4409204642763672
7.3087148383711655,0.22979547451405793,0.5321345263571114,0.5974928859373355,0.43822810978912946
7.331770721142052,0.22731085617487745,0.5345067840412737,0.5954324964828089,0.4355382784196506
7.354826603912939,0.22484853154099493,0.536838510754778,0.593364049930247,0.432851222709755
7.377882486683827,0.2224086631510794,0.5391288862470307,0.5912876868629751,0.4301671940958166
7.400938369454714,0.2199914058513262,0.5413770995771542,0.5892035492788166,0.42748644282437287
7.423994252225601,0.21759690678291396,0.543582349650561,0.5871117805561452,0.42480921786861936
7.447050134996488,0.2152253053758376,0.5457438457530446,0.5850125254193096,0.4221357668458558
7.470106017767375,0.2128767333491149,0.5478608080818316,0.5829059299034467,0.4194663359359534
7.4931619005382615,0.2105513147173561,0.5499324682730364,0.5807921413187087,0.4168011698009108
7.516217783309148,0.20824916580367558,0.5519580699249589,0.5786713082139245,0.41414051150556813
7.539273666080035,0.20597039525891583,0.5539368691166665,0.5765435803397173,0.4114846024395434
7.562329548850922,0.20371510408714377,0.555868134921301,0.5744091086111025,0.40883368224045796
7.585385431621809,0.2014833856773707,0.5577511499135533,0.5722680450695893,0.4061879887185138
7.608441314392696,0.19927532584143706,0.5595852106707495,0.5701205428448093,0.4035477577824848
7.631497197163583,0.19709100285799463,0.5613696282669982,0.5679667561156982,0.40091322336718305
7.6545530799344705,0.1949304875225092,0.5631037287598504,0.5658068400712541,0.39828461736245807
7.677608962705357,0.1927938432031983,0.564786853668928,0.5636409508708995,0.39566216954378763
7.700664845476244,0.19068112590280908,0.5664183604459866,0.56146924560447,0.3930461075045127
7.723720728247131,0.18859238432613334,0.567997622935879,0.5592918822518602,0.3904366565897723
7.746776611018018,0.1865276599531492,0.5695240318278993,0.557109019642349,0.38783403983218806
7.769832493788905,0.18448698711766864,0.5709969950969926,0.554920817413635,0.38523847788934745
7.792888376559792,0.18247039309136495,0.5724159384343229,0.5527274359706049,0.3826501889831325
7.815944259330679,0.18047789817304438,0.57378030566671,0.550529036443867,0.38006938884093927
7.839000142101566,0.17850951578302113,0.5750895591644446,0.5483257806480735,0.3774962906388286
7.8620560248724525,0.17656525256244576,0.576343180237015,0.5461178310400607,0.3749311049466497
7.885111907643339,0.17464510847743311,0.5775406695162837,0.543905350676837,0.3723740396751722
7.908167790414226,0.17274907692782687,0.5786815473266662,0.5416885031734417,0.3698253000252628
7.931223673185114,0.17087714486043518,0.5797653540418839,0.5394674526607084,0.36728508843913754
7.954279555956001,0.1690292928865637,0.5807916504278692,0.5372423637429571,0.36475360455372074
7.977335438726888,0.1672054954036689,0.5817600179714251,0.5350134014556447,0.3622310451561351
8.000391321497775,0.16540572072094992,0.5826700591942507,0.5327807312230014,0.35971760414135046
8.023447204268662,0.1636299311886925,0.583521397951967,0.5305445188156817,0.35721347247201085
8.046503087039548,0.1618780833311756,0.5843136797177872,0.5283049303084567,0.3547188381404587
8.069558969810435,0.16015012798294667,0.5850465718505052,0.5260621320379772,0.3522338861329737
8.092614852581322,0.15844601042827122,0.5857197638464804,0.5238162905606332,0.3497587983962391
8.115670735352209,0.15676567054355683,0.58633296757533,0.5215675726105388,0.3472937538060459
8.138726618123096,0.15510904294255257,0.5868859174990486,0.5193161450576685,0.3448389281382444
8.161782500893983,0.1534760571241217,0.5873783708743027,0.5170621748661735,0.3423944940419474
8.18483838366487,0.15186663762238495,0.587810107937663,0.5148058290529016,0.33996062101498814
8.207894266435757,0.15028070415903122,0.5881809320735625,0.5125472746461508,0.33753747538163353
8.230950149206643,0.14871817179759225,0.5884906699647862,0.5102866786446795,0.3351252202725501
8.25400603197753,0.1471789510994781,0.588739171725322,0.5080242079770001,0.33272401560701736
8.277061914748417,0.1456629482815709,0.5889263110154231,0.5057600294609813,0.3303340180773813
8.300117797519304,0.14417006537517552,0.5890519851387561,0.5034943097637835,0.32795538113573797
8.323173680290193,0.1427002003861275,0.5891161151215277,0.5012272153621513,0.3255882549828344
8.34622956306108,0.1412532474558603,0.5891186457735095,0.49895891250308794,0.3232327865591729
8.369285445831967,0.13982909702323534,0.5890595457309,0.49668956716493273,0.32088911953829957
8.392341328602853,0.13842763598694363,0.5889388074809865,0.49441934501886725,0.3185573943222599
8.41539721137374,0.13704874786828708,0.5887564473685925,0.49214841139086984,0.3162377480391981
8.438453094144627,0.13569231297415435,0.5885125055843178,0.48987693122414167,0.31393031454307707
8.461508976915514,0.13435820856000716,0.5882070461346025,0.4876050690420238,0.311635224415493
8.484564859686401,0.1330463089926989,0.587840156793667,0.4853329889114276,0.3093526049695563
8.507620742457288,0.13175648591295,0.5874119490374029,0.4830608544067967,0.30708258025580965
8.530676625228175,0.1304886083973107,0.5869225579593126,0.48078882857461974,0.30482527107015145
8.553732507999062,0.1292425431194449,0.5863721421686162,0.4785170738985136,0.3025807949637308
8.576788390769948,0.12801815451057547,0.5857608836706664,0.476245752264893,0.3003492662547796
8.599844273540835,0.12681530491893508,0.5850889877298334,0.47397502492924537,0.2981307960423446
8.622900156311722,0.1256338547680732,0.5843566827150426,0.47170505248302597,0.2959254922218819
8.64595603908261,0.12447366271387499,0.5835642199281686,0.46943599482118975,0.293733459502674
