time,N,P,Q,R
264.54,3.798303649718732,0.9508203499429599,2.495251175605125,3.002427617092169
264.56,3.8025942818800558,0.9504875481436553,2.497078882394428,3.00529533137777
264.58,3.806892323046464,0.9501548975977978,2.4989103356939246,3.0081681722746514
264.6,3.811197786051061,0.9498223982993285,2.5007455404778343,3.0110461480077313
264.62,3.815510683751511,0.9494900502422297,2.5025845017320716,3.013929266818507
264.64,3.819831029030157,0.9491578534205195,2.5044272244542958,3.0168175369651333
264.66,3.8241588347940265,0.9488258078282551,2.5062737136539126,3.0197109667224264
264.68,3.828494113974837,0.9484939134595353,2.5081239743520762,3.0226095643818685
264.7,3.832836879529116,0.948162170308495,2.5099780115817394,3.025513338251685
264.72,3.837187144438205,0.9478305783693086,2.511835830387654,3.028422296656851
264.74,3.8415449217082673,0.9474991376361928,2.5136974358263737,3.0313364479390934
264.76,3.8459102243704057,0.9471678481034006,2.5155628329663045,3.0342558004569704
264.78000000000003,3.85028306548067,0.946836709765225,2.517432026887705,3.037180362585876
264.8,3.8546634581200614,0.9465057226160017,2.5193050226826896,3.0401101427180452
264.82,3.8590514153946534,0.9461748866501034,2.5211818254552787,3.0430451492626314
264.84000000000003,3.863446950435597,0.945844201861943,2.5230624403213993,3.0459853906457113
264.86,3.8678500763991277,0.9455136682459762,2.5249468724088886,3.0489308753102895
264.88,3.872260806466684,0.9451832857966966,2.5268351268575433,3.051881611716379
264.9,3.8766791538449024,0.9448530545086393,2.5287272088191166,3.054837608340996
264.92,3.8811051317656866,0.944522974376379,2.530623123457347,3.057798873678205
264.94,3.8855387534862005,0.944193045394534,2.532522875947955,3.0607654162391182
264.96,3.889980032288989,0.9438632675577608,2.534426471478695,3.0637372445519735
264.98,3.894428981481984,0.9435336408607573,2.536333915249355,3.066714367162138
265.0,3.898885614398512,0.9432041652982651,2.53824521247176,3.0696967926321146
265.02,3.9033499443974127,0.9428748408650647,2.5401603683698237,3.072684529541621
265.04,3.9078219848630478,0.9425456675559779,2.5420793881795496,3.0756775864875943
265.06,3.9123017492053056,0.9422166453658712,2.544002277149034,3.0786759720841967
265.08,3.916789250859723,0.9418877742896501,2.545929040538515,3.0816796949628955
265.1,3.9212845032874917,0.9415590543222621,2.5478596836203784,3.084688763772467
265.12,3.9257875199754655,0.9412304854586995,2.549794211679157,3.0877031871790015
265.14,3.930298314436281,0.9409020676939942,2.5517326300115832,3.0907229738659856
265.16,3.9348169002083644,0.9405738010232206,2.5536749439265907,3.0937481325343055
265.18,3.939343290855938,0.9402456854414984,2.5556211587453173,3.0967786719022516
265.2,3.9438774999691426,0.9399177209439873,2.5575712798011563,3.0998146007056016
265.22,3.9484195411640437,0.9395899075258897,2.5595253124397597,3.1028559276976226
265.24,3.9529694280826386,0.9392622451824539,2.561483262019039,3.1059026616490786
265.26,3.9575271743929785,0.9389347339089686,2.5634451339092177,3.10895481134831
265.28000000000003,3.962092793789176,0.9386073737007659,2.5654109334928354,3.1120123856012403
265.3,3.9666662999914095,0.9382801645532237,2.567380666164748,3.1150753932313795
265.32,3.971247706746049,0.9379531064617612,2.56935433733218,3.1181438430799067
265.34000000000003,3.975837027825662,0.9376261994218412,2.571331952414729,3.121217744005675
265.36,3.9804342770290186,0.9372994434289731,2.573313516844366,3.1242971048852164
265.38,3.985039468181217,0.9369728384787075,2.5752990360654886,3.127381934612824
265.4,3.989652615133676,0.9366463845666402,2.5772885155349186,3.13047224210055
265.42,3.994273731764207,0.9363200816884104,2.5792819607219313,3.1335680362782505
265.44,3.9989028319770092,0.9359939298397045,2.5812793771082534,3.1366693260935845
265.46,4.00353992970279,0.9356679290162508,2.583280770188115,3.139776120512096
265.48,4.008185038898778,0.9353420792138224,2.585286145468253,3.1428884285172196
265.5,4.0128381735487215,0.9350163804282399,2.587295508467913,3.146006259110284
265.52,4.017499347663021,0.9346908326553662,2.5893088647189026,3.149129621310598
265.54,4.022168575278732,0.9343654358911098,2.591326219765595,3.1522585241554517
265.56,4.026845870459572,0.9340401901314268,2.5933475791649294,3.1553929767001256
265.58,4.031531247296045,0.9337150953723163,2.595372948486467,3.1585329880179716
265.6,4.0362247199054515,0.9333901516098231,2.5974023333123917,3.1616785672004193
265.62,4.040926302431892,0.9330653588400403,2.5994357392375136,3.1648297233569807
265.64,4.045636009046394,0.9327407170591043,2.601473171869323,3.1679864656153347
265.66,4.05035385394692,0.9324162262631978,2.603514636827993,3.171148803121332
265.68,4.055079851358371,0.9320918864485521,2.605560139746381,3.174316745039
265.7,4.059814015532716,0.9317676976114424,2.6076096862700835,3.177490300550627
265.72,4.064556360748998,0.9314436597481903,2.609663282057441,3.1806694788567698
265.74,4.06930690131334,0.931119772855167,2.6117209327795363,3.1838542891762547
265.76,4.074065651559071,0.9307960369287875,2.6137826441202527,3.1870447407462663
265.78000000000003,4.078832625846736,0.9304724519655141,2.6158484217762754,3.1902408428223517
265.8,4.083607838564099,0.9301490179618586,2.6179182714570937,3.1934426046784234
265.82,4.088391304126273,0.9298257349143775,2.6199921988850563,3.196650035606848
265.84000000000003,4.093183036975728,0.9295026028196748,2.6220702097953748,3.19986314491845
265.86,4.0979830515822915,0.9291796216744047,2.6241523099361244,3.2030819419425156
265.88,4.102791362443284,0.9288567914752663,2.626238505068301,3.206306436026882
265.9,4.107607984083509,0.9285341122190077,2.628328800965817,3.2095366365379294
265.92,4.1124329310553245,0.9282115839024238,2.6304232034155346,3.2127725528606357
265.94,4.117266217938642,0.9278892065223605,2.632521718217261,3.2160141943985687
265.96,4.122107859341051,0.9275669800757095,2.6346243511838043,3.219261570573975
265.98,4.1269578698978275,0.9272449045594104,2.6367311081409786,3.2225146908277846
266.0,4.131816264271939,0.9269229799704548,2.6388419949276027,3.225773564619616
266.02,4.136683057154176,0.9266012063058798,2.6409570173955603,3.229038201427864
266.04,4.141558263263158,0.9262795835627717,2.6430761814097994,3.232308610749703
266.06,4.146441897345339,0.9259581117382685,2.645199492848337,3.2355848021010947
266.08,4.151333974175138,0.9256367908295544,2.6473269576023153,3.238866785016874
266.1,4.156234508554949,0.9253156208338634,2.6494585815760034,3.2421545690507543
266.12,4.161143515315141,0.9249946017484814,2.651594370686801,3.2454481637753334
266.14,4.166061009314195,0.9246737335707412,2.6537343308652956,3.248747578782181
266.16,4.170987005438706,0.9243530162980257,2.655878468055264,3.252052823681845
266.18,4.175921518603392,0.9240324499277701,2.658026788213675,3.255363908103854
266.2,4.180864563751225,0.9237120344574572,2.660179297310749,3.2586808416968087
266.22,4.185816155853438,0.9233917698846198,2.662336001329958,3.2620036341283867
266.24,4.190776309909528,0.9230716562068442,2.6644969062680293,3.2653322950853454
266.26,4.1957450409473935,0.9227516934217641,2.666662018135003,3.268666834273614
266.28000000000003,4.200722364023337,0.9224318815270641,2.6688313429542356,3.2720072614182967
266.3,4.205708294222072,0.9221122205204825,2.6710048867624017,3.2753535862636785
266.32,4.210702846656857,0.9217927103998055,2.673182655609552,3.2787058185733153
266.34000000000003,4.2157060364695,0.9214733511628707,2.6753646555591177,3.2820639681300388
266.36,4.220717878830367,0.9211541428075696,2.6775508926879104,3.2854280447359603
266.38,4.225738388938514,0.9208350853318426,2.6797413730861823,3.2887980582125627
266.4,4.230767582021677,0.9205161787336823,2.681936102857623,3.2921740184006953
266.42,4.235805473336355,0.9201974230111325,2.6841350881193935,3.295555935160627
266.44,4.240852078167796,0.9198788181622912,2.6863383350021204,3.2989438183720408
266.46,4.245907411830134,0.9195603641853062,2.688545849649957,3.302337677934125
266.48,4.250971489666396,0.9192420610783769,2.690757638220586,3.3057375237655795
266.5,4.256044327048505,0.9189239088397583,2.692973706885221,3.3091433658046188
266.52,4.261125939377418,0.918605907467755,2.6951940618286665,3.3125552140090653
266.54,4.266216342083132,0.918288056960724,2.697418709249322,3.3159730783563535
266.56,4.271315550624685,0.9179703573170782,2.6996476553591813,3.319396968843535
266.58,4.2764235804903,0.9176528085352805,2.7018809063838964,3.322826895487371
266.6,4.281540447197385,0.917335410613847,2.704118468562777,3.3262628683243363
266.62,4.286666166292539,0.9170181635513498,2.706360348148794,3.3297048974106254
266.64,4.291800753351692,0.9167010673464114,2.708606551408641,3.3331529928222445
266.66,4.296944223980108,0.9163841219977082,2.710857084622736,3.336607164655017
266.68,4.302096593812391,0.916067327503973,2.713111954085223,3.3400674230245877
266.7,4.307257878512623,0.9157506838639895,2.715371166104035,3.343533778066516
266.72,4.31242809377437,0.9154341910765956,2.717634727000896,3.347006239936282
266.74,4.317607255320685,0.9151178491406861,2.719902643111321,3.35048481880929
