parameter,label,factor,b,F,G,H,S,a_hat,a_H_dim,tau_mode_H,tau_mean_H,omega_0_dim,T_0,N_star,P_star,G_4,ell_1,a_H_ratio,tau_ratio,omega_ratio,P_star_ratio
beta,$\beta$,0.956,0.23717527951518785,0.9437478867868925,-0.4743505590303757,-2.0,-0.0,2.0574163785040325,0.3183707826588495,3.140991744432626,6.281983488865252,0.05193787650679041,120.97501341546216,20.92050209205021,1.4165555633214746,-1.9699167847303953,-2.934571583607983,0.9011568336495718,1.1096847548169013,0.9906505193862725,0.9948963344390496
beta,$\beta$,0.96,0.23618704918387456,0.944215677797814,-0.47237409836774913,-2.0,-0.0,2.0775791285966387,0.3214908270964297,3.1105086544197253,6.221017308839451,0.05198669890189165,120.86140185659988,20.833333333333332,1.4172577126648216,-1.972255859194555,-2.9352968631004757,0.9099882010970946,1.0989153472477842,0.9915817459653645,0.9953894783904854
beta,$\beta$,0.964,0.23520701993414894,0.9446776577736968,-0.4704140398682979,-2.0,-0.0,2.0978119385141207,0.32462171280149055,3.0805086676734716,6.161017335346943,0.05203460792670686,120.7501229956367,20.74688796680498,1.4179511397062405,-1.9745239863436728,-2.93596682470589,0.9188502550359908,1.0883166158133466,0.9924955511400961,0.9958764963653335
beta,$\beta$,0.968,0.2342350900997103,0.9451339225659806,-0.4684701801994206,-2.0,-0.0,2.118114955956239,0.32776346262953626,3.0509807041252723,6.101961408250545,0.052081625126278806,120.64111463390726,20.66115702479339,1.4186359883177249,-1.9767233506380582,-2.9365836867237576,0.9277430601593635,1.0778846460228164,0.9933923458554124,0.9963574894099083
beta,$\beta$,0.972,0.23327115968777734,0.9455845660579195,-0.4665423193755547,-2.0,-0.0,2.13848832647503,0.33091609910372555,3.0219140220390135,6.043828044078027,0.05212777144098353,120.53431661265428,20.5761316872428,1.4193123994170431,-1.9788560642073993,-2.9371495795703253,0.9366666802196026,1.0676156429153099,0.994272529522991,0.9968325564956693
beta,$\beta$,0.976,0.23231513034479467,0.946029680212881,-0.46463026068958935,-2.0,-0.0,2.158932193493481,0.33407964441776167,2.9932982051115773,5.986596410223155,0.0521730672260289,120.42967073334984,20.491803278688526,1.4199805110402335,-1.9809241694018633,-2.9376665494646637,0.9456211780365664,1.0575059265025584,0.9951364903931537,0.9973017945701361
beta,$\beta$,0.98,0.23136690532297918,0.9464693551212676,-0.46273381064595837,-2.0,-0.0,2.179446698319284,0.337254120438021,2.9651231501670425,5.930246300334085,0.05221753227017741,120.32712068180312,20.408163265306122,1.4206404584120347,-1.9829296412503257,-2.9381365619535873,0.9546066155036056,1.0475519274213776,0.9959846059119793,0.9977652986063549
beta,$\beta$,0.984,0.23042638944768246,0.946903679046105,-0.4608527788953649,-2.0,-0.0,2.2000319801623474,0.3404395487062621,2.937379055401168,5.874758110802336,0.05226118581383201,120.22661195560951,20.32520325203252,1.4212923740143113,-1.984874389828318,-2.9385615052759766,0.9636230535952314,1.0377501827805469,0.9968172430662693,0.9982231616509557
beta,$\beta$,0.988,0.22949348908554612,0.9473327384673423,-0.45898697817109224,-2.0,-0.0,2.220688176153088,0.3436359504424573,2.9100564091516743,5.820112818303349,0.05230404656647483,120.12809179484978,20.242914979757085,1.4219363876525495,-1.9867602625392455,-2.9389431935766095,0.9726705523751312,1.0280973321934481,0.9976347587161697,0.9986754748708548
beta,$\beta$,0.992,0.22856811211342698,0.9477566181249039,-0.45713622422685396,-2.0,-0.0,2.24141542136177,0.3468433465477843,2.883145979166796,5.766291958333592,0.052346132723487884,120.03150911586445,20.161290322580644,1.4225726265204761,-1.9885890463120377,-2.939283369976523,0.9817491710046353,1.0185901139867408,0.998437499916005,0.9991223275986388
beta,$\beta$,0.996,0.22765016788807188,0.9481754010605327,-0.45530033577614376,-2.0,-0.0,2.262213848818746,0.3500617576077592,2.856638802346671,5.713277604693342,0.052387461982379625,119.93681444794782,20.080321285140563,1.4232012152628668,-1.990362469718321,-2.939583709506821,0.9908589677515861,1.0092253615760842,0.9992258042237793,0.9995638073766773
beta,$\beta$,1.0,0.22673956721651956,0.9485891686584654,-0.4534791344330391,-2.0,-0.0,2.283083589536524,0.35329120389565033,2.83052617493235,5.6610523498647,0.05242805155845166,119.84395987278886,20.0,1.4238222760365966,-1.9920822050119444,-2.93984582191163,1.0,1.0,1.0,1.0
beta,$\beta$,1.004,0.2258362223272107,0.9489980006849746,-0.4516724446544214,-2.0,-0.0,2.3040247725280394,0.3565317053753064,2.8047996431266635,5.609599286253327,0.05246791819986298,119.75289896666787,19.920318725099598,1.4244359285699946,-1.9937498700944019,-2.9400712543310292,1.0091723242580735,0.9909110426063094,1.0007604066950089,1.0004309895579848
beta,$\beta$,1.008,0.22494004684178528,0.9494019753268155,-0.44988009368357057,-2.0,-0.0,2.325037524834736,0.35978328170550156,2.77945099410857,5.55890198821714,0.05250707820227329,119.6635867449116,19.841269841269842,1.42504229022055,-1.9953670304072884,-2.9402614938584306,1.0183759961704815,0.9819555878775788,1.0015073351282857,1.000856858474886
beta,$\beta$,1.012,0.22405095574754896,0.9498011692286099,-0.4481019114950979,-2.0,-0.0,2.3461219715448545,0.36304595224276537,2.754472247445165,5.50894449489033,0.05254554742285628,119.57597960900725,19.76284584980237,1.4256414760310276,-1.996935200756777,-2.9404179699942747,1.0276110705263872,0.97313081639706,1.0022410877557337,1.001277687549246
beta,$\beta$,1.016,0.22316886537059014,0.9501956575292034,-0.44633773074118027,-2.0,-0.0,2.36727823581889,0.3663197360453225,2.729855646861124,5.459711293722248,0.05258334129390244,119.49003529580163,19.68503937007874,1.426233598784037,-1.9984558470706726,-2.9405420569871366,1.0368776012705947,0.9644339879409057,1.0029619589291363,1.0016935559922218
beta,$\beta$,1.02,0.22229369334952898,0.9505855138970256,-0.44458738669905795,-2.0,-0.0,2.3885064389131045,0.36960465187673053,2.7055936523588917,5.411187304717783,0.05262047483592349,119.405712828918,19.6078431372549,1.426818769055109,-1.9999303880915889,-2.9406350760748072,1.0461756415138448,0.9558624386943024,1.0036702351461086,1.0021045414648615
beta,$\beta$,1.024,0.2214253586098824,0.950970810564485,-0.4428507172197648,-2.0,-0.0,2.409806700203691,0.3729007182096198,2.6816789326693304,5.363357865338661,0.05265696267030779,119.32297247221494,19.53125,1.4273970952643227,-2.00136019700834,-2.9406982976279146,1.0555052435434011,0.9474135785843504,1.0043661952914829,1.002510720114365
beta,$\beta$,1.028,0.2205637813390268,0.95135161836143,-0.4411275626780536,-2.0,-0.0,2.4311791372112386,0.3762079532294787,2.658104358017178,5.316208716034356,0.05269281903154006,119.24177568519714,19.455252918287936,1.4279686837265286,-2.002746603027885,-2.9407329432008775,1.0648664588337646,0.9390848887241635,1.005050110870384,1.0029121666093568
beta,$\beta$,1.032,0.21970888296174373,0.9517280067477027,-0.43941776592348747,-2.0,-0.0,2.4526238656253776,0.3795263748384678,2.6348629931862186,5.269725986372437,0.05272805777900145,119.1620850802856,19.37984496124031,1.428533638700213,-2.004090892890034,-2.9407401874944945,1.0742593380574694,0.9308739189628559,1.0057222462333033,1.0033089541742044
beta,$\beta$,1.036,0.21886058611633163,0.9521000438448158,-0.43772117223266327,-2.0,-0.0,2.4741409993296237,0.38285600065926395,2.6119480908697703,5.223896181739541,0.05276269240836602,119.08386438185873,19.305019305019304,1.429092062435043,-2.0053943123270837,-2.940721160234287,1.0836839310959636,0.9227782855363267,1.00638285879347,1.0037011546224122
beta,$\beta$,1.04,0.2180188146312688,0.9524677964667765,-0.4360376292625376,-2.0,-0.0,2.495730650426313,0.3861968480389189,2.589353085292983,5.178706170585966,0.052796736062608506,119.0070783869808,19.23076923076923,1.4296440552181349,-2.0066580674704175,-2.9406769479684502,1.0931402870505311,0.9147956688140745,1.0070321992368112,1.0040888383891169
beta,$\beta$,1.044,0.21718349350241337,0.9528313301500871,-0.43436698700482673,-2.0,-0.0,2.517392929261618,0.3895489340527305,2.567071586094077,5.134143172188154,0.05283020154263809,118.93169292773881,19.157088122605366,1.4301897154190826,-2.0078833262060747,-2.940608595789122,1.1026284542532494,0.9069238111374931,1.007670511724779,1.004472074562712
beta,$\beta$,1.048,0.21635454887072478,0.9531907091829451,-0.43270909774144956,-2.0,-0.0,2.539127944450609,0.3929122755081206,2.5450973724523718,5.0901947449047436,0.05286310131757189,118.85767483511287,19.083969465648853,1.430729139533789,-2.009071219481183,-2.9405171089804734,1.1121484802779662,0.8991605147453547,1.0082980340903036,1.0048509309156328
beta,$\beta$,1.052,0.2155319080004939,0.9535459966336667,-0.4310638160009878,-2.0,-0.0,2.5609358029022964,0.39628688894851005,2.5234243874516147,5.046848774903229,0.05289544753466175,118.78499190430878,19.011406844106464,1.4312624222271275,-2.010222842563111,-2.9404034545969613,1.121700411951267,0.891503639782425,1.0089149980271341,1.0052254739343183
beta,$\beta$,1.056,0.21471549925806774,0.9538972543783587,-0.4294309985161355,-2.0,-0.0,2.5828166098446537,0.39967279065719125,2.5020467326676825,5.004093465335365,0.052927252028887074,118.71361286148574,18.939393939393938,1.4317896563744772,-2.0113392562530987,-2.9402685629749086,1.1312842953634372,0.883951102387344,1.0095216292728113,1.0055957688483839
beta,$\beta$,1.06,0.21390525209105615,0.9542445431278617,-0.4278105041821123,-2.0,-0.0,2.6047704688495683,0.4030699966611887,2.480958662970335,4.96191732594067,0.05295852633222612,118.64350733181497,18.867924528301884,1.4323109331021657,-2.0124214880560842,-2.9401133291804395,1.1409001758793895,0.8765008728561325,1.0101181477855044,1.0059618796590248
beta,$\beta$,1.064,0.2131010970080071,0.9545879224539839,-0.4262021940160142,-2.0,-0.0,2.626797481857711,0.40647852273510776,2.460154581529209,4.920309163058418,0.052989281682617496,118.57464580880911,18.796992481203006,1.4328263418268457,-2.013470533308342,-2.9399386143966137,1.1505480981495568,0.8691509738778541,1.010704767914942,1.0063238691666723
beta,$\beta$,1.068,0.2123029655585389,0.9549274508150498,-0.4246059311170778,-2.0,-0.0,2.648897749203279,0.40989838440496296,2.439629035014787,4.879258070029574,0.05301952903262336,118.50699962486445,18.726591760299623,1.433335970293841,-2.0144873562645564,-2.9397452472525503,1.1602281061207298,0.8618994788391579,1.0112816985676505,1.0066817989979249
beta,$\beta$,1.072,0.21151079031391748,0.955263185580782,-0.42302158062783496,-2.0,-0.0,2.6710713696386117,0.4133295969519877,2.4193767089854923,4.838753417970985,0.053049279057805175,118.44054092296165,18.65671641791045,1.4338399046144967,-2.0154728911457918,-2.939534025097049,1.1699402430468395,0.854744510194581,1.011849143366713,1.0070357296317807
beta,$\beta$,1.076,0.21072450484806649,0.9555951830565372,-0.42144900969613297,-2.0,-0.0,2.693318440358653,0.41677217541641903,2.399392423452567,4.798784846905134,0.053078542164822745,118.37524262947264,18.587360594795538,1.4343382293025562,-2.0164280431498804,-2.939305715219279,1.1796845514996708,0.8476842378996594,1.012407300806246,1.0073857204251868
beta,$\beta$,1.08,0.2099440437189996,0.9559234985069148,-0.4198880874379992,-2.0,-0.0,2.7156390570251823,0.42022613460124775,2.379671128614833,4.759342257229666,0.05310732849926571,118.31107842802639,18.51851851851852,1.434831027309596,-2.017353689425594,-2.939061056018859,1.1894610733794766,0.8407168779040554,1.0129563644007773,1.0077318296379263
beta,$\beta$,1.084,0.20916934245066376,0.956248186178757,-0.41833868490132753,-2.0,-0.0,2.738033313790983,0.4236914890759581,2.3602079007556442,4.7204158015112885,0.053135647953229316,118.24802273438215,18.450184501845015,1.435318380059551,-2.018250680011956,-2.9388007581274778,1.1992698499255632,0.8338406907019872,1.0134965228297443,1.0080741144568657
beta,$\beta$,1.088,0.2084003375151834,0.9565692993235576,-0.4168006750303668,-2.0,-0.0,2.76050130332365,0.4271682531802115,2.340997938295113,4.681995876590226,0.0531635101726409,118.18605067227202,18.382352941176467,1.4358003674823487,-2.019119838744024,-2.9385255054843737,1.2091109217267177,0.8270539799375158,1.0140279600772362,1.0084126310195785
beta,$\beta$,1.092,0.2076369663154941,0.9568868902192984,-0.4152739326309882,-2.0,-0.0,2.783043116829272,0.43065644102751205,2.3220365579905864,4.644073115981173,0.05319092456434831,118.12513805016555,18.315018315018314,1.4362770680466843,-2.019961964126371,-2.938235956367575,1.2189843287315827,0.8203550910622063,1.0145508555671983,1.0087474344373635
beta,$\beta$,1.096,0.20687916716835725,0.9572010101917269,-0.4137583343367145,-2.0,-0.0,2.805658844075859,0.43415606650883065,2.3033191912790194,4.606638382558039,0.05321790030297791,118.06526133891829,18.24817518248175,1.4367485587919606,-2.02077783017547,-2.9379327443828607,1.2288901102589154,0.8137424100429205,1.015065384294239,1.0090785788176782
beta,$\beta$,1.1,0.20612687928774504,0.9575117096350954,-0.41225375857549007,-2.0,-0.0,2.8283485734165184,0.4376671432961923,2.284841380755072,4.569682761510144,0.0532444463375706,118.00639765026564,18.18181818181818,1.4372149153594151,-2.021568187232148,-2.937616479412316,1.2388283050077398,0.8072143621175594,1.0155717169502045,1.0094061172859992
beta,$\beta$,1.104,0.20538004276858654,0.9578190380323736,-0.4107600855371731,-2.0,-0.0,2.8511123918123897,0.4411896848462246,2.266598776779079,4.533197553558158,0.05327057139800371,117.94852471612583,18.115942028985504,1.4376762120224609,-2.022333762745232,-2.9372877485242515,1.2487989510673931,0.8007694105966892,1.0160700200466677,1.009730102007133
beta,$\beta$,1.108,0.20463859857086603,0.958123043974952,-0.40927719714173205,-2.0,-0.0,2.8739503848553127,0.44472370440366565,2.2485871342093398,4.4971742684186795,0.05329628400120653,117.8916208686772,18.050541516245488,1.4381325217162586,-2.023075262027444,-2.9369471168461363,1.2588020859274527,0.7944060557090878,1.016560456033482,1.0100505842059844
beta,$\beta$,1.112,0.2039024885040643,0.95842377518185,-0.4078049770081286,-2.0,-0.0,2.8968626367902353,0.44826921500483136,2.2308023092534297,4.461604618506859,0.05332159245717683,117.83566502117661,17.985611510791365,1.4385839160665508,-2.023793368984583,-2.936595128402156,1.2688377464875524,0.788122833489341,1.017043183413539,1.010367614187808
beta,$\beta$,1.116,0.2031716552119351,0.9587212785184426,-0.4063433104238702,-2.0,-0.0,2.919849230537331,0.45182622948103823,2.213240256433512,4.426480512867024,0.05334650487480518,117.78063664948832,17.921146953405017,1.4390304654177677,-2.0244887468189887,-2.936232306916947,1.2789059690670692,0.7819183147057134,1.01751835685386,1.010681241357949
beta,$\beta$,1.12,0.20244604215760675,0.9590156000147205,-0.4048920843152135,-2.0,-0.0,2.9429102477138214,0.45539476046197985,2.195897025660857,4.391794051321714,0.05337102916751381,117.72651577429338,17.857142857142854,1.439472238860437,-2.025162038708247,-2.93585915658696,1.2890067894146815,0.7757911038266019,1.01798612729315,1.0109915142410921
beta,$\beta$,1.124,0.20172559360900316,0.9593067848830953,-0.4034511872180063,-2.0,-0.0,2.9660457686557566,0.4589748203790977,2.1787687594148055,4.357537518829611,0.053395173058719096,117.67328294394547,17.79359430604982,1.4399093042579083,-2.025813868460002,-2.9354761628206454,1.2991402427179097,0.7697398380238891,1.0184466420459894,1.0112984805000327
beta,$\beta$,1.1280000000000001,0.20101025462457406,0.9595948775357639,-0.4020205092491481,-2.0,-0.0,2.9892558724384224,0.4625664214687388,2.161851690022818,4.323703380045636,0.05341894408711167,117.62091921797315,17.73049645390071,1.4403417282724185,-2.026444841143989,-2.9350837929497837,1.3093063636120543,0.7637631862120077,1.018900044903543,1.0116021869539829
beta,$\beta$,1.1320000000000001,0.2002999710393282,0.9598799216016443,-0.4005999420786564,-2.0,-0.0,3.012540636900425,0.4661695757758824,2.1451421370337647,4.290284274067529,0.053442349611806016,117.56940615110156,17.667844522968196,1.4407695763905097,-2.0270555437012514,-2.9346824969094256,1.3195051861907447,0.7578598481199468,1.0193464762317843,1.0119026795964228
beta,$\beta$,1.136,0.1995946894511616,0.9601619599428943,-0.3991893789023232,-2.0,-0.0,3.035900138657439,0.4697842951562681,2.1286365046906517,4.257273009381303,0.05346539681723883,117.51872577804755,17.605633802816904,1.441192912947827,-2.027646545533859,-2.934272707898233,1.3297367440119614,0.7520285533983895,1.0197860730649249,1.012200003612518
beta,$\beta$,1.14,0.1988943572074733,0.960441034671026,-0.3977887144149466,-2.0,-0.0,3.059334453131737,0.4734105912809643,2.112331279480206,4.224662558960412,0.053488092718057184,117.46886059854644,17.54385964912281,1.4416118011533026,-2.0282183990712155,-2.933854843000625,1.34000107011097,0.7462680607540013,1.0202189691986492,1.0124942033961046
beta,$\beta$,1.144,0.1981989223920626,0.9607171871626251,-0.3963978447841252,-2.0,-0.0,3.0828436545655507,0.477048475638437,2.0962230277786627,4.192446055557325,0.053510444163714296,117.41979356322081,17.482517482517487,1.4420263031127523,-2.028771640319467,-2.9334293037959718,1.3502981970061734,0.740577157117709,1.0206452952777747,1.0127853225662609
beta,$\beta$,1.148,0.1975083338122993,0.9609904580746893,-0.3950166676245986,-2.0,-0.0,3.106427816043222,0.4806979595379763,2.080308393572446,4.160616787144892,0.053532457843002416,117.37150805977618,17.421602787456447,1.4424364798518987,-2.0293067893902554,-2.932996476937067,1.3606281567088134,0.7349546568394357,1.0210651788827105,1.0130734039834783
beta,$\beta$,1.152,0.19682254098656213,0.961260887359593,-0.39364508197312426,-2.0,-0.0,3.1300870095109325,0.4843590541127502,2.064584096258512,4.129168192517024,0.05355414028842714,117.32398789972471,17.36111111111111,1.4428423913388315,-2.0298243510114933,-2.9325567347072847,1.3709909807316139,0.7293994009109829,1.0214787446128912,1.0133584897654362
beta,$\beta$,1.156,0.19614149413193738,0.9615285142796912,-0.39228298826387475,-2.0,-0.0,3.153821305795377,0.48803177032269396,2.049046928520217,4.098093857040434,0.05357549788044028,117.27721730559027,17.301038062283737,1.443244096505929,-2.0303248150206428,-2.932110435556417,1.381386700096958,0.723910256215592,1.0218861141675146,1.0136406213023972
beta,$\beta$,1.16,0.19546514415217203,0.9617933774215706,-0.39093028830434406,-2.0,-0.0,3.177630774622928,0.49171611895747575,2.033693754274672,4.067387508549344,0.053596536851549546,117.23118089854589,17.24137931034483,1.4436416532712484,-2.0308086568408337,-2.9316579246149153,1.3918153453452842,0.7184861148027637,1.0222874064239285,1.013919839272231
beta,$\beta$,1.164,0.19479344262587592,0.9620555147099595,-0.38958688525175184,-2.0,-0.0,3.2015154846382288,0.4954121106393734,2.0185215066894733,4.0370430133789466,0.05361726329030024,117.1858636864866,17.182130584192443,1.4440351185594045,-2.031276337940623,-2.931199534188177,1.4022769465432277,0.713125893187586,1.0226827375135759,1.0141961836550788
beta,$\beta$,1.168,0.1941263417949654,0.9623149634213043,-0.3882526835899308,-2.0,-0.0,3.225475503422539,0.49911975582611395,2.0035271862658655,4.007054372531731,0.053637683145135874,117.14125105251449,17.123287671232877,1.4444245483219478,-2.031728306277975,-2.930735584231546,1.4127715332916588,0.7078285316735324,1.0230722208956327,1.0144696937476638
beta,$\beta$,1.172,0.19346379455334436,0.9625717601970214,-0.38692758910668873,-2.0,-0.0,3.2495108975117795,0.5028390648136652,1.9887078589857878,3.9774157179715757,0.05365780222814143,117.0973287438206,17.064846416382256,1.444809997557255,-2.0321649967290107,-2.9302663828068,1.4232991347335837,0.7025929936978302,1.0234559674284047,1.0147404081772626
beta,$\beta$,1.176,0.19280575443581596,0.9628259410564358,-0.3856115088716319,-2.0,-0.0,3.2736217324142998,0.506570047738986,1.9740606545202957,3.9481213090405913,0.0536776262186735,117.05408286094769,17.006802721088437,1.4451915203299517,-2.0325868315021065,-2.929792226520921,1.4338597795619297,0.6974182651985107,1.023834085438569,1.0150083649153456
beta,$\beta$,1.18,0.19215217560721998,0.9630775414094122,-0.38430435121443995,-2.0,-0.0,3.2978080726288432,0.510312714582805,1.9595827644967225,3.919165528993445,0.05369716066688483,117.01149984741078,16.949152542372882,1.445569169789868,-2.032994220537743,-2.929313400947486,1.4444534960274111,0.6923033540022138,1.0242066807883992,1.0152736012908907
beta,$\beta$,1.184,0.1915030128517902,0.9633265960686871,-0.3830060257035804,-2.0,-0.0,3.3220699816590304,0.5140670751718633,1.945271440824486,3.890542881648972,0.0537164109971168,116.9695664797269,16.891891891891895,1.4459429981905527,-2.0333875618953936,-2.928830181034132,1.455080311944875,0.687247289232709,1.024573856940473,1.015536154003386
beta,$\beta$,1.188,0.1908582215627269,0.963573139261913,-0.3817164431254538,-2.0,-0.0,3.346407522036273,0.517833139182459,1.931123994070316,3.862247988140632,0.05373538251126117,116.92826985762755,16.835016835016834,1.4463130569073486,-2.033767242125546,-2.9283428314879885,1.4657402547033367,0.6822491207368786,1.0249357150217946,1.015796059135525
beta,$\beta$,1.192,0.19021775773197952,0.9638172046434179,-0.38043551546395904,-2.0,-0.0,3.370820755329558,0.5216109161419618,1.9171377918936032,3.8342755837872065,0.053754080391917564,116.88759739482629,16.778523489932887,1.4466793964550448,-2.0341336366316276,-2.9278516071555405,1.4764333512702656,0.6773079185319398,1.025292353884018,1.0160533521656046
beta,$\beta$,1.196,0.18958157794023375,0.9640588253056911,-0.3791631558804675,-2.0,-0.0,3.395309742165837,0.525400415431968,1.9033102575258354,3.8066205150516708,0.05377250970554446,116.84753680990511,16.722408026755854,1.4470420665051171,-2.0344871100175737,-2.9273567533801397,1.487159628200516,0.6724227722682427,1.025643870163549,1.016308067979633
beta,$\beta$,1.2,0.18894963934709966,0.964298033790601,-0.3778992786941993,-2.0,-0.0,3.419874542245066,0.5292016462906282,1.8896388683016638,3.7792777366033277,0.05379067540547638,116.80807611759232,16.666666666666668,1.4474011159025642,-2.0348280164246497,-2.9268585063494332,1.497919111642914,0.6675927907103091,1.0259903583390952,1.0165602408831547
gamma,$\gamma$,0.8,0.18139165377321564,0.9670970679414179,-0.3627833075464313,-2.0,-0.0,2.9736542785645765,0.46015218402791824,2.1731940751569447,4.3463881503138895,0.04813755766366705,130.52563553555538,16.0,1.4516024364605005,-2.0191208868216988,-3.2453331510135506,1.3024728013433102,0.7677703511110914,0.9181641551183497,1.0195109747132443
gamma,$\gamma$,0.804,0.18229861204208173,0.9667672160475306,-0.36459722408416345,-2.0,-0.0,2.9568527371288273,0.4575522631015261,2.1855426814446997,4.371085362889399,0.04823721935575943,130.25595983963754,16.080000000000002,1.4511073322680565,-2.018862983694959,-3.238214379459339,1.2951136571084028,0.7721330050929257,0.9200650781763288,1.0191632457861326
gamma,$\gamma$,0.808,0.1832055703109478,0.9664357190070404,-0.3664111406218956,-2.0,-0.0,2.9402029000413212,0.45497581736109416,2.197919014245859,4.395838028491718,0.04833631140900009,129.98892807550214,16.16,1.4506097587280196,-2.0185956961618374,-3.2311480200474083,1.2878209600018173,0.7765054546080605,0.9219551360803535,1.0188137825501575
gamma,$\gamma$,0.812,0.1841125285798139,0.9661025768199472,-0.3682250571596278,-2.0,-0.0,2.923702483022634,0.45242249333037143,2.210323347627573,4.420646695255146,0.04843483443653991,129.72451295176646,16.240000000000002,1.450109715840389,-2.018318901312045,-3.2241332646128615,1.2805937094997728,0.7808877964820093,0.9238343405255154,1.018462585005319
gamma,$\gamma$,0.8160000000000001,0.18501948684867997,0.9657677894862511,-0.37003897369735994,-2.0,-0.0,2.907349246690373,0.4498919444806084,2.222755957887801,4.445511915775602,0.04853278901827172,129.4626876855167,16.32,1.4496072036051655,-2.0180324752371916,-3.2171693161716126,1.2734309247435736,0.7852801283284107,0.9257027025725504,1.0181096531516172
gamma,$\gamma$,0.8200000000000001,0.18592644511754605,0.9654313570059522,-0.3718528902350921,-2.0,-0.0,2.8911409954686933,0.447383831061812,2.235217123575118,4.470434247150236,0.04863017570132734,129.20342599148967,16.400000000000002,1.4491022220223488,-2.017736293025071,-3.210255388641916,1.2663316440619714,0.789682548556026,0.927560232657319,1.017754986989052
gamma,$\gamma$,0.8240000000000001,0.18683340338641213,0.9650932793790502,-0.37366680677282427,-2.0,-0.0,2.875075576523726,0.4448978199380109,2.2477071255132994,4.495414251026599,0.048726995000514285,128.94670207168062,16.48,1.448594771091939,-2.017430228755205,-3.203390706578271,1.2592949245048795,0.7940951563774251,0.9294069405991352,1.0173985865176234
gamma,$\gamma$,0.8280000000000001,0.18774036165527822,0.9647535566055453,-0.37548072331055643,-2.0,-0.0,2.8591508787340403,0.44243358442794156,2.26022624682297,4.52045249364594,0.0488232473987776,128.69249060513945,16.560000000000002,1.4480848508139357,-2.0171141554937266,-3.1965745049087078,1.2523198413924304,0.7985180518166344,0.9312428356095764,1.0170404517373315
gamma,$\gamma$,0.8320000000000001,0.1886473199241443,0.9644121886854375,-0.3772946398482886,-2.0,-0.0,2.8433648316892604,0.4399908041500912,2.272774772944747,4.545549545889494,0.0489189333476385,128.4407667380773,16.64,1.4475724611883392,-2.016787945288672,-3.1898060286802066,1.2454054878763663,0.8029513357173129,0.9330679263008492,1.016680582648176
gamma,$\gamma$,0.8360000000000001,0.18955427819301038,0.9640691756187268,-0.37910855638602076,-2.0,-0.0,2.8277154047176816,0.4375691648722282,2.2853529916624806,4.570705983324961,0.04901405326762511,128.19150607423384,16.720000000000002,1.4470576022151496,-2.0164514691653883,-3.1830845328105486,1.2385509745141308,0.8073951097509638,0.9348822206940056,1.0163189792501572
gamma,$\gamma$,0.8400000000000001,0.19046123646187646,0.9637245174054132,-0.3809224729237529,-2.0,-0.0,2.8122006059417144,0.4351683583652387,2.297961193126766,4.595922386253532,0.049108607548694165,127.94468466550241,16.8,1.4465402738943667,-2.016104597122037,-3.176409281846468,1.231755428855149,0.8118494764252402,0.9366857262269861,1.0159556415432751
gamma,$\gamma$,0.8440000000000001,0.19136819473074254,0.9633782140454966,-0.3827363894614851,-2.0,-0.0,2.7968184813601837,0.43278808226111887,2.310599669878753,4.621199339757506,0.04920259655064321,127.70027900280493,16.880000000000003,1.4460204762259905,-2.0157471981252684,-3.169779549728059,1.225017995038872,0.816314539092357,0.9384784497624823,1.0155905695275296
gamma,$\gamma$,0.8480000000000001,0.19227515299960862,0.9630302655389771,-0.38455030599921725,-2.0,-0.0,2.781567113956637,0.43042803991499184,2.3232687168742463,4.646537433748493,0.04929602060351403,127.45826600720979,16.96,1.4454982092100213,-2.0153791401060097,-3.1631946195591403,1.2183378334042105,0.8207904019576052,0.9402603975956316,1.0152237632029206
gamma,$\gamma$,0.8520000000000001,0.1931821112684747,0.9626806718858547,-0.3863642225369494,-2.0,-0.0,2.7664446228327844,0.42808794027101355,2.335968631508098,4.671937263016196,0.04938888000798739,127.21862302128417,17.040000000000003,1.4449734728464585,-2.0150002899554105,-3.156653783383458,1.2117141201099801,0.8252771700879707,0.9420315754615461,1.014855222569448
gamma,$\gamma$,0.856,0.19408906953734073,0.9623294330861293,-0.38817813907468146,-2.0,-0.0,2.7514491623662605,0.4257674977320422,2.3486997136389034,4.697399427277807,0.04948117503576918,126.98132780067506,17.12,1.4444462671353027,-2.0146105135209056,-3.1501563419665,1.2051460467659953,0.8297749494208574,0.9437919885426788,1.0144849476271123
gamma,$\gamma$,0.86,0.1949960278062068,0.961976549139801,-0.3899920556124136,-2.0,-0.0,2.7365789213919043,0.4234664320329474,2.361462265613998,4.722924531227996,0.04957290592996856,126.74635850591079,17.2,1.4439165920765535,-2.014209675602453,-3.1437016045828163,1.1986328200744685,0.8342838467729193,0.9455416414760346,1.014112938375913
gamma,$\gamma$,0.864,0.1959029860750729,0.9616220200468698,-0.3918059721501458,-2.0,-0.0,2.721832122405815,0.421184468117443,2.374256592294757,4.748513184589514,0.04966407290546782,126.51369369441771,17.28,1.4433844476702113,-2.0137976399488893,-3.1372888888086212,1.192173661481382,0.838803969848999,0.9472805383602269,1.0137391948158507
gamma,$\gamma$,0.868,0.19680994434393898,0.9612658458073357,-0.39361988868787795,-2.0,-0.0,2.707207020791424,0.4189213360183273,2.3870830010822157,4.774166002164431,0.04975467614928463,126.28331231274481,17.36,1.4428498339162756,-2.0133742692544505,-3.1309175203195543,1.1857678068375057,0.8433354272511779,0.9490086827623853,1.0133637169469245
