key,label,normalized_time,n,p,q,r
theta_2,$1-n^2$,1.3333333333333333,0.4159374740897572,0.5397048459347774,0.5128167074638444,0.4645944988617336
theta_2,$1-n^2$,1.334999999999996,0.4144322372843644,0.5398911420744312,0.5111699895671841,0.4629357609409799
theta_2,$1-n^2$,1.3366666666666587,0.41293777193986053,0.5400519083158022,0.5095229577166023,0.46128235708876414
theta_2,$1-n^2$,1.3383333333333214,0.4114542236221892,0.5401871184362365,0.5078758046255545,0.45963447229001647
theta_2,$1-n^2$,1.339999999999984,0.4099817355398129,0.5402967528333639,0.5062287227200458,0.4579922901679821
theta_2,$1-n^2$,1.341666666666647,0.40852044853288044,0.5403807985282514,0.504581904103596,0.45635599295016793
theta_2,$1-n^2$,1.3433333333333097,0.40707050106364945,0.5404392491640799,0.5029355405247752,0.4547257614344538
theta_2,$1-n^2$,1.3449999999999724,0.4056320292081307,0.5404721050001237,0.5012898233479104,0.45310177495524323
theta_2,$1-n^2$,1.3466666666666351,0.4042051666489207,0.5404793729008073,0.4996449435275613,0.4514842113495294
theta_2,$1-n^2$,1.3483333333332979,0.4027900446700343,0.5404610663251482,0.4980010915723454,0.4498732469266703
theta_2,$1-n^2$,1.3499999999999606,0.40138679215748874,0.5404172053419409,0.4963584574307584,0.4482690564592248
theta_2,$1-n^2$,1.3516666666666233,0.39999553559223955,0.5403478165824894,0.49471723053682465,0.4466718131330193
theta_2,$1-n^2$,1.353333333333286,0.3986163990504734,0.5402529332283511,0.4930775997494971,0.4450816885262392
theta_2,$1-n^2$,1.3549999999999487,0.39724950420382255,0.5401325949872322,0.4914397533171176,0.4434988525827348
theta_2,$1-n^2$,1.3566666666667166,0.3958949703204807,0.5399868480632376,0.4898038788478913,0.44192347358464856
theta_2,$1-n^2$,1.3583333333333794,0.3945529142682294,0.5398157451249085,0.4881701632778437,0.4403557181273758
theta_2,$1-n^2$,1.360000000000042,0.39322345051802643,0.5396193452706678,0.486538792835544,0.4387957510951579
theta_2,$1-n^2$,1.3616666666667048,0.3919066911498029,0.5393977139916157,0.4849099530064988,0.4372437356390898
theta_2,$1-n^2$,1.3633333333333675,0.39060274585911675,0.5391509231313033,0.48328382849649754,0.435699833155838
theta_2,$1-n^2$,1.3650000000000302,0.38931172196511094,0.5388790508422935,0.4816606031953676,0.4341642032674571
theta_2,$1-n^2$,1.366666666666693,0.38803372441962586,0.5385821815392641,0.48004046014186846,0.43263700380199765
theta_2,$1-n^2$,1.3683333333333558,0.38676885581739884,0.5382604058484104,0.478423581490561,0.431118390774694
theta_2,$1-n^2$,1.3700000000000185,0.38551721640728454,0.5379138205529083,0.47681014848148595,0.4296085183695242
theta_2,$1-n^2$,1.3716666666666812,0.3842789041044313,0.5375425285341978,0.47520034141348677,0.42810753892093184
theta_2,$1-n^2$,1.373333333333344,0.38305401450334603,0.5371466387088479,0.473594339622012,0.42661560289550127
theta_2,$1-n^2$,1.3750000000000067,0.3818426408917829,0.5367262659607601,0.4719923214622307,0.42513285887337593
theta_2,$1-n^2$,1.3766666666666694,0.3806448742654659,0.5362815310689949,0.4703944642968027,0.42365945352961487
theta_2,$1-n^2$,1.378333333333332,0.37946080334938576,0.5358125606703877,0.46880094437689446,0.4221955316454624
theta_2,$1-n^2$,1.3799999999999948,0.3782905146136672,0.535319487176841,0.4672119368469257,0.4207412360871046
theta_2,$1-n^2$,1.3816666666666575,0.3771340922902138,0.5348024486873,0.46562761575440736,0.41929670778453204
theta_2,$1-n^2$,1.3833333333333202,0.3759916183936051,0.5342615889204153,0.4640481539953064,0.41786208572894257
theta_2,$1-n^2$,1.384999999999983,0.3748631727410412,0.5336970571323733,0.4624737232954983,0.41643750696154325
theta_2,$1-n^2$,1.3866666666666456,0.37374883297338146,0.5331090080337035,0.4609044941884599,0.41502310656453634
theta_2,$1-n^2$,1.3883333333333083,0.3726486745771927,0.5324976017048189,0.4593406359901891,0.4136190176540176
theta_2,$1-n^2$,1.389999999999971,0.37156277090772316,0.5318630035100425,0.45778231677233533,0.4122253713745162
theta_2,$1-n^2$,1.3916666666666337,0.3704911932127161,0.5312053840098794,0.4562297033345273,0.4108422968949034
theta_2,$1-n^2$,1.3933333333332965,0.3694340106569808,0.5305249188712862,0.4546829611768831,0.4094699214053989
theta_2,$1-n^2$,1.3949999999999592,0.3683912903476337,0.5298217887756964,0.4531422544736877,0.40810837011540313
theta_2,$1-n^2$,1.3966666666666219,0.3673630973599282,0.5290961793245555,0.4516077460492233,0.4067577662518839
theta_2,$1-n^2$,1.3983333333332846,0.3663494947635859,0.5283482809421224,0.45007959735673875,0.4054182310580456
theta_2,$1-n^2$,1.4000000000000528,0.3653505436494836,0.5275782887752428,0.4485579684614456,0.4040898837919253
theta_2,$1-n^2$,1.4016666666667155,0.3643663031569883,0.5267864025901464,0.4470430180291046,0.40277284172514727
theta_2,$1-n^2$,1.4033333333333782,0.3633968305009109,0.5259728266652873,0.44553490331974477,0.4014672201403059
theta_2,$1-n^2$,1.4050000000000409,0.36244218099925624,0.5251377696809597,0.4440337801894245,0.4001731323283848
theta_2,$1-n^2$,1.4066666666667036,0.3615024081037744,0.5242814446242153,0.4425398030411065,0.39889068960060875
theta_2,$1-n^2$,1.4083333333333663,0.3605775634346366,0.5234040687161082,0.44105312470644603,0.3976200013201301
theta_2,$1-n^2$,1.410000000000029,0.3596676968029054,0.5225058632561645,0.43957389657142637,0.3963611748681784
theta_2,$1-n^2$,1.4116666666666917,0.35877285624368366,0.5215870535319314,0.4381022685036112,0.39511431566558036
theta_2,$1-n^2$,1.4133333333333544,0.35789308804626474,0.5206478687064758,0.43663838884388645,0.39387952717772934
theta_2,$1-n^2$,1.4150000000000171,0.3570284367846405,0.5196885417051639,0.43518240439784417,0.3926569109206334
theta_2,$1-n^2$,1.4166666666666798,0.35617894534848105,0.5187093091027505,0.4337344604239917,0.3914465664687956
theta_2,$1-n^2$,1.4183333333333425,0.3553446549744996,0.5177104110105459,0.4322947006197986,0.3902485914646367
theta_2,$1-n^2$,1.4200000000000053,0.3545256052781173,0.5166920909634181,0.43086326710659545,0.3890630816291687
theta_2,$1-n^2$,1.421666666666668,0.3537218342853417,0.5156545958063945,0.42944030041433806,0.3878901307736298
theta_2,$1-n^2$,1.4233333333333307,0.3529333784647729,0.5145981755806266,0.4280259394672493,0.38672983081178997
theta_2,$1-n^2$,1.4249999999999934,0.3521602727596513,0.5135230834084771,0.42662032157135343,0.38558227177263626
theta_2,$1-n^2$,1.426666666666656,0.3514025506198612,0.5124295753774946,0.42522358240491503,0.38444754181314816
theta_2,$1-n^2$,1.4283333333333188,0.3506602440338048,0.5113179104230361,0.4238358560127967,0.38332572723087205
theta_2,$1-n^2$,1.4299999999999815,0.3499333835600596,0.5101883502093019,0.4224572748057488,0.38221691247600414
theta_2,$1-n^2$,1.4316666666666442,0.34922199835873385,0.5090411590085422,0.42108796956564376,0.38112118016269186
theta_2,$1-n^2$,1.433333333333307,0.3485261162224347,0.5078766035782007,0.4197280694576699,0.3800386110792632
theta_2,$1-n^2$,1.4349999999999696,0.3478457636075244,0.5066949530402342,0.4183777020364111,0.37896928420088943
theta_2,$1-n^2$,1.4366666666666323,0.3471809656734449,0.5054964788085656,0.4170369931019892,0.3779132767433908
theta_2,$1-n^2$,1.438333333333295,0.34653174630818323,0.5042814544358285,0.41570606681109484,0.37687066414879644
theta_2,$1-n^2$,1.4399999999999578,0.3458981281602946,0.5030501554997123,0.41438504566397905,0.37584152010513644
theta_2,$1-n^2$,1.4416666666666205,0.34528013267092955,0.5018028594910464,0.41307405048861007,0.3748259165678542
theta_2,$1-n^2$,1.4433333333332834,0.3446777801045739,0.5005398456959169,0.4117732004455302,0.3738239237762402
theta_2,$1-n^2$,1.4450000000000514,0.34409108957973633,0.49926139507938705,0.4104826130294063,0.37283561027124607
theta_2,$1-n^2$,1.446666666666714,0.34352007909972915,0.49796779017108744,0.40920240406867364,0.3718610429147906
theta_2,$1-n^2$,1.4483333333333768,0.34296476558291505,0.4966593149512493,0.40793268772295965,0.37090028690936144
theta_2,$1-n^2$,1.4500000000000395,0.3424251648930876,0.4953362547385779,0.4066735764808302,0.3699534058189008
theta_2,$1-n^2$,1.4516666666667022,0.3419012918693529,0.4939988960785414,0.4054251811575427,0.3690204615897744
theta_2,$1-n^2$,1.453333333333365,0.34139316035566275,0.4926475266323429,0.4041876108942075,0.3681015145719397
theta_2,$1-n^2$,1.4550000000000276,0.34090078322988787,0.49128243506627656,0.4029609731591844,0.36719662353998783
theta_2,$1-n^2$,1.4566666666666903,0.3404241724323577,0.4899039109412547,0.40174537375262637,0.3663058457138001
theta_2,$1-n^2$,1.458333333333353,0.3399633389937922,0.48851224460228726,0.400540916815079,0.36542923677855566
theta_2,$1-n^2$,1.4600000000000157,0.33951829306255277,0.4871077270676991,0.399347704841046,0.3645668509038304
theta_2,$1-n^2$,1.4616666666666784,0.3390890439311367,0.4856906499178679,0.39816583869843175,0.3637187407615255
theta_2,$1-n^2$,1.4633333333333411,0.338675600061845,0.4842613051832762,0.39699541765474056,0.3628849575423722
theta_2,$1-n^2$,1.4650000000000039,0.3382779691174263,0.48281998526274056,0.3958365393085477,0.3620655509975007
theta_2,$1-n^2$,1.4666666666666666,0.33789615798813893,0.4813669828264248,0.3946892995760157,0.3612605694658017
theta_2,$1-n^2$,1.4683333333333295,0.33753017281200537,0.47990259068685426,0.3935537927870578,0.36047005987280745
theta_2,$1-n^2$,1.4699999999999922,0.3371800190019844,0.47842710171094155,0.39243011165184544,0.359694067763891
theta_2,$1-n^2$,1.471666666666655,0.3368457012699151,0.47694080871924355,0.39131834727474385,0.35893263732527575
theta_2,$1-n^2$,1.4733333333333176,0.3365272236500737,0.47544400438758444,0.3902185891657047,0.3581858114058458
theta_2,$1-n^2$,1.4749999999999803,0.336224589522293,0.47393698115087846,0.3891309252497849,0.3574536315395674
theta_2,$1-n^2$,1.476666666666643,0.3359378016345895,0.4724200311089842,0.3880554418754623,0.35673613796833126
theta_2,$1-n^2$,1.4783333333333057,0.3356668621252471,0.4708934459344237,0.38699222382241855,0.3560333696650265
theta_2,$1-n^2$,1.4799999999999685,0.33541177254430343,0.46935751678179893,0.3859413543094593,0.3553453643566561
theta_2,$1-n^2$,1.4816666666666312,0.33517253387438667,0.4678125341987374,0.3849029150032426,0.354672158547303
theta_2,$1-n^2$,1.4833333333332939,0.3349491465508502,0.4662587880382011,0.3838769860284846,0.3540137875407595
theta_2,$1-n^2$,1.4849999999999566,0.33474161048115175,0.4646965673719899,0.3828636459803147,0.3533702854626271
theta_2,$1-n^2$,1.4866666666666193,0.3345499250634249,0.4631261604052731,0.3818629719394487,0.3527416852816991
theta_2,$1-n^2$,1.488333333333282,0.33437408920418976,0.46154785439198126,0.3808750394908511,0.35212801883043493
theta_2,$1-n^2$,1.49000000000005,0.3342141013351407,0.45996193555079046,0.3798999227464959,0.3515293168243003
theta_2,$1-n^2$,1.4916666666667127,0.3340699594290654,0.45836868898236294,0.37893769437246755,0.35094560888020426
theta_2,$1-n^2$,1.4933333333333754,0.3339416610195922,0.45676839860916507,0.3779884255401882,0.35037692355321354
theta_2,$1-n^2$,1.4950000000000383,0.3338292032158029,0.45516134709672273,0.3770521859529492,0.34982328835487986
theta_2,$1-n^2$,1.496666666666701,0.33373258271456807,0.45354781576899217,0.3761290438971135,0.34928472976490443
theta_2,$1-n^2$,1.4983333333333637,0.3336517958157125,0.4519280845425328,0.3752190662355196,0.34876127325725764
theta_2,$1-n^2$,1.5000000000000264,0.3335868384349772,0.4503024318556095,0.3743223184253733,0.3482529433200031
theta_2,$1-n^2$,1.5016666666666891,0.3335377061163758,0.4486711345997266,0.3734388645344315,0.34775976347530185
theta_2,$1-n^2$,1.5033333333333518,0.3335043940439138,0.4470344680534785,0.3725687672558905,0.347281756299482
theta_2,$1-n^2$,1.5050000000000145,0.333486897052638,0.44539270581860074,0.3717120879223902,0.3468189434430619
theta_2,$1-n^2$,1.5066666666666773,0.3334852096389839,0.4437461197581049,0.3708688865195473,0.3463713456506123
theta_2,$1-n^2$,1.50833333333334,0.33349932597038917,0.44209497993638364,0.3700392216994293,0.3459389827803449
theta_2,$1-n^2$,1.5100000000000027,0.33352923989414013,0.44043955456116757,0.36922315079438134,0.3455218738233139
theta_2,$1-n^2$,1.5116666666666654,0.3335749449454204,0.43878010992722,0.36842072983161833,0.34512003692211685
theta_2,$1-n^2$,1.513333333333328,0.3336364343545281,0.4371169103616531,0.3676320135489947,0.3447334893889819
theta_2,$1-n^2$,1.5149999999999908,0.3337137010532304,0.4354502181707498,0.36685705541236346,0.34436224772312785
theta_2,$1-n^2$,1.5166666666666535,0.3338067376802221,0.4337802935881752,0.3660959076349375,0.34400632762728367
theta_2,$1-n^2$,1.5183333333333162,0.33391553658565787,0.4321073947244626,0.3653486211990645,0.34366574402325467
theta_2,$1-n^2$,1.519999999999979,0.33404008983472333,0.43043177751765754,0.36461524588082866,0.3433405110664211
theta_2,$1-n^2$,1.5216666666666416,0.3341803892121304,0.4287536956925353,0.3638958302498006,0.34303064216553536
theta_2,$1-n^2$,1.5233333333333043,0.3343364262274885,0.4270734007283708,0.36319042164392273,0.3427361500078964
theta_2,$1-n^2$,1.524999999999967,0.3345081921131226,0.42539114180144755,0.36249906624510897,0.34245704656071974
theta_2,$1-n^2$,1.5266666666666298,0.3346956778265711,0.42370716575102463,0.3618218090744973,0.3421933430906069
theta_2,$1-n^2$,1.5283333333332925,0.3348988740508437,0.4220217170416204,0.3611586940084304,0.34194505017782956
theta_2,$1-n^2$,1.5299999999999552,0.33511777119389724,0.42033503772702674,0.36050976379466676,0.3417121777300354
theta_2,$1-n^2$,1.5316666666666179,0.3353523593873778,0.4186473674162298,0.35987506006810155,0.34149473499553723
theta_2,$1-n^2$,1.5333333333332806,0.33560262848461697,0.41695894324119076,0.3592546233660935,0.34129273057615556
theta_2,$1-n^2$,1.5350000000000488,0.3358685680578912,0.415269999826336,0.35864849314345665,0.341106172439577
theta_2,$1-n^2$,1.5366666666667115,0.33615016739483056,0.41358076926035253,0.35805670778744086,0.34093506793126827
theta_2,$1-n^2$,1.5383333333333742,0.336447415494222,0.41189148106864226,0.35747930463222605,0.3407794237857435
theta_2,$1-n^2$,1.540000000000037,0.3367603010608606,0.41020236218852546,0.3569163199737922,0.34063924613739355
theta_2,$1-n^2$,1.5416666666666996,0.3370888124996888,0.4085136369455477,0.3563677890846844,0.340514540530669
theta_2,$1-n^2$,1.5433333333333623,0.3374329379091145,0.406825527031486,0.3558337462290023,0.34040531192966245
theta_2,$1-n^2$,1.545000000000025,0.33779266507351446,0.4051382514839021,0.3553142246776702,0.3403115647270493
theta_2,$1-n^2$,1.5466666666666877,0.3381679814549132,0.4034520266671992,0.35480925672408503,0.34023330275235936
theta_2,$1-n^2$,1.5483333333333504,0.33855887418382724,0.4017670662551363,0.35431887370023885,0.3401705292795512
theta_2,$1-n^2$,1.5500000000000131,0.33896533004945245,0.4000835812150622,0.3538431059919039,0.34012324703408225
theta_2,$1-n^2$,1.5516666666666759,0.3393873354908301,0.3984017797972413,0.35338198303715507,0.3400914582022355
theta_2,$1-n^2$,1.5533333333333386,0.33982487658439475,0.3967218675205025,0.35293553334930605,0.34007516443603114
theta_2,$1-n^2$,1.5550000000000013,0.3402779390318524,0.3950440471599912,0.35250378453509323,0.34007436685745474
theta_2,$1-n^2$,1.556666666666664,0.34074650814771545,0.39336851873852546,0.3520867633042747,0.3400890660641354
theta_2,$1-n^2$,1.5583333333333267,0.3412305688459027,0.39169547951898404,0.3516844954808054,0.34011926213409777
theta_2,$1-n^2$,1.5599999999999894,0.34173010562557504,0.3900251239978755,0.35129700601457586,0.34016495462967816
theta_2,$1-n^2$,1.561666666666652,0.3422451025562185,0.3883576439001154,0.3509243189935017,0.3402261426006542
theta_2,$1-n^2$,1.5633333333333148,0.3427755432619858,0.3866932281750395,0.3505664576557493,0.3403028245866396
theta_2,$1-n^2$,1.5649999999999775,0.34332141090530827,0.3850320629936786,0.3502234444018861,0.340394998618794
theta_2,$1-n^2$,1.5666666666666402,0.3438826881697899,0.3833743317473244,0.34989530080673975,0.3405026622208997
theta_2,$1-n^2$,1.568333333333303,0.3444593572423943,0.3817202150474114,0.34958204763075484,0.34062581240985446
